Variable,Value
makam,acemkurdi
form,aranagme
usul,senginsemai
title,1
composer,
filename,acemkurdi--aranagme--senginsemai--1--.txt
note_count,131
unique_note_count,10
minimum_koma53,-1
maximum_koma53,362
mean_koma53,320.90076335877865
median_koma53,327.0
std_koma53,52.197532355736755
koma53_range,363
total_unit_duration,24.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1851145038167939
median_unit_duration,0.125
std_unit_duration,0.13398880404173313
most_common_note,F5
most_common_note_count,20
