Variable,Value
makam,nihavent
form,pesrev
usul,devrikebir
title,
composer,tanburi_buyuk_osman_bey
filename,nihavent--pesrev--devrikebir----tanburi_buyuk_osman_bey.txt
note_count,930
unique_note_count,25
minimum_koma53,-1
maximum_koma53,384
mean_koma53,321.3731182795699
median_koma53,322.0
std_koma53,28.33764451806229
koma53_range,385
total_unit_duration,112.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1206989247311828
median_unit_duration,0.08333333333333333
std_unit_duration,0.09290928728836957
most_common_note,D5
most_common_note_count,110
