Variable,Value
makam,ussak
form,turku
usul,nimsofyan
title,sabahtan_kalktim
composer,
filename,ussak--turku--nimsofyan--sabahtan_kalktim--.txt
note_count,471
unique_note_count,7
minimum_koma53,-1
maximum_koma53,336
mean_koma53,300.0552016985138
median_koma53,312.0
std_koma53,65.9920137778749
koma53_range,337
total_unit_duration,40.25
minimum_unit_duration,0.015625
maximum_unit_duration,0.375
mean_unit_duration,0.08545647558386411
median_unit_duration,0.0625
std_unit_duration,0.06742290684590854
most_common_note,C5
most_common_note_count,142
