Variable,Value
makam,nihavent
form,sarki
usul,aksak
title,hatirlar_misin_beni
composer,vecdi_seyhun
filename,nihavent--sarki--aksak--hatirlar_misin_beni--vecdi_seyhun.txt
note_count,295
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,308.6779661016949
median_koma53,327.0
std_koma53,76.99996481092182
koma53_range,381
total_unit_duration,53.75
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.18220338983050846
median_unit_duration,0.125
std_unit_duration,0.09786744465430698
most_common_note,D5
most_common_note_count,41
