Variable,Value
makam,hicazkar
form,sarki
usul,curcuna
title,senelerce
composer,sabri_suha_ansen
filename,hicazkar--sarki--curcuna--senelerce--sabri_suha_ansen.txt
note_count,567
unique_note_count,12
minimum_koma53,-1
maximum_koma53,366
mean_koma53,325.657848324515
median_koma53,327.0
std_koma53,28.621621425592878
koma53_range,367
total_unit_duration,120.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.21186067019400354
median_unit_duration,0.125
std_unit_duration,0.19674745697210866
most_common_note,E5b4
most_common_note_count,102
