Variable,Value
makam,sultaniyegah
form,sarki
usul,curcuna
title,bu_gulzarin
composer,santuri_ethem_efendi
filename,sultaniyegah--sarki--curcuna--bu_gulzarin--santuri_ethem_efendi.txt
note_count,302
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,306.6788079470199
median_koma53,327.0
std_koma53,76.94796629009933
koma53_range,372
total_unit_duration,53.875
minimum_unit_duration,0.125
maximum_unit_duration,0.625
mean_unit_duration,0.17839403973509935
median_unit_duration,0.125
std_unit_duration,0.0876207493226663
most_common_note,E5
most_common_note_count,48
