Variable,Value
makam,hicaz
form,sarki
usul,yuruksemai
title,ulfet_etsem
composer,sevki_bey
filename,hicaz--sarki--yuruksemai--ulfet_etsem--sevki_bey.txt
note_count,389
unique_note_count,11
minimum_koma53,-1
maximum_koma53,367
mean_koma53,324.2879177377892
median_koma53,327.0
std_koma53,49.84925092275937
koma53_range,368
total_unit_duration,42.875
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.75
mean_unit_duration,0.11021850899742931
median_unit_duration,0.0625
std_unit_duration,0.09057712430250849
most_common_note,D5
most_common_note_count,76
