Variable,Value
makam,suzidilara
form,turku
usul,cevher
title,menevse_buldum
composer,adana
filename,suzidilara--turku--cevher--menevse_buldum--adana.txt
note_count,83
unique_note_count,6
minimum_koma53,292
maximum_koma53,327
mean_koma53,308.89156626506025
median_koma53,305.0
std_koma53,12.767156843180093
koma53_range,35
total_unit_duration,11.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.1355421686746988
median_unit_duration,0.125
std_unit_duration,0.05148266371830597
most_common_note,G4
most_common_note_count,25
