Variable,Value
makam,beyati
form,sazsemaisi
usul,aksaksemai
title,beyatiye_bir_damla
composer,necmi_kiran
filename,beyati--sazsemaisi--aksaksemai--beyatiye_bir_damla--necmi_kiran.txt
note_count,1343
unique_note_count,30
minimum_koma53,-1
maximum_koma53,380
mean_koma53,328.9046909903202
median_koma53,327.0
std_koma53,33.90252750785456
koma53_range,381
total_unit_duration,88.125
minimum_unit_duration,0.015625
maximum_unit_duration,0.375
mean_unit_duration,0.0656180193596426
median_unit_duration,0.0625
std_unit_duration,0.052100926453672314
most_common_note,D5
most_common_note_count,192
