Variable,Value
makam,hicaz
form,sarki
usul,duyek
title,sensizligi_ben
composer,zekai_tunca
filename,hicaz--sarki--duyek--sensizligi_ben--zekai_tunca.txt
note_count,579
unique_note_count,14
minimum_koma53,-1
maximum_koma53,380
mean_koma53,307.6839378238342
median_koma53,336.0
std_koma53,94.58729477712978
koma53_range,381
total_unit_duration,112.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.19365284974093264
median_unit_duration,0.125
std_unit_duration,0.1064079009703873
most_common_note,D5
most_common_note_count,78
