Variable,Value
makam,acemasiran
form,sarki
usul,semai
title,yagmur_ol
composer,amir_ates
filename,acemasiran--sarki--semai--yagmur_ol--amir_ates.txt
note_count,401
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,303.1147132169576
median_koma53,327.0
std_koma53,84.62589324775278
koma53_range,372
total_unit_duration,120.25
minimum_unit_duration,0.125
maximum_unit_duration,1.5
mean_unit_duration,0.29987531172069826
median_unit_duration,0.25
std_unit_duration,0.2401301405779064
most_common_note,F5
most_common_note_count,54
