Variable,Value
makam,hicaz
form,turku
usul,duyek
title,garip_bir
composer,bakir_yurtsever
filename,hicaz--turku--duyek--garip_bir--bakir_yurtsever.txt
note_count,180
unique_note_count,6
minimum_koma53,-1
maximum_koma53,340
mean_koma53,302.96666666666664
median_koma53,322.0
std_koma53,78.34580985469299
koma53_range,341
total_unit_duration,30.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.75
mean_unit_duration,0.1673611111111111
median_unit_duration,0.125
std_unit_duration,0.16643227232872101
most_common_note,D5
most_common_note_count,52
