Variable,Value
makam,suzidil
form,agirsemai
usul,aksaksemai
title,kani_yad-i
composer,tanburi_ali_efendi
filename,suzidil--agirsemai--aksaksemai--kani_yad-i--tanburi_ali_efendi.txt
note_count,672
unique_note_count,20
minimum_koma53,-1
maximum_koma53,371
mean_koma53,318.95238095238096
median_koma53,321.0
std_koma53,45.213757520652145
koma53_range,372
total_unit_duration,60.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08947172619047619
median_unit_duration,0.0625
std_unit_duration,0.059584142720877066
most_common_note,B4
most_common_note_count,105
