Variable,Value
makam,nihavendirumi
form,kupe
usul,devrirevan
title,nesesi
composer,ahmet_avni_konuk
filename,nihavendirumi--kupe--devrirevan--nesesi--ahmet_avni_konuk.txt
note_count,129
unique_note_count,15
minimum_koma53,-1
maximum_koma53,362
mean_koma53,308.8837209302326
median_koma53,318.0
std_koma53,58.70831338955763
koma53_range,363
total_unit_duration,14.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.10852713178294573
median_unit_duration,0.0625
std_unit_duration,0.07575280548841284
most_common_note,D5
most_common_note_count,23
