Variable,Value
makam,muhayyer
form,seyir
usul,sofyan
title,1
composer,erol_bingol
filename,muhayyer--seyir--sofyan--1--erol_bingol.txt
note_count,59
unique_note_count,13
minimum_koma53,305
maximum_koma53,371
mean_koma53,344.89830508474574
median_koma53,349.0
std_koma53,17.330156012643393
koma53_range,66
total_unit_duration,8.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.13559322033898305
median_unit_duration,0.125
std_unit_duration,0.09789854330290071
most_common_note,A5
most_common_note_count,12
