Variable,Value
makam,mustear
form,sarki
usul,aksak
title,sen_gidersen
composer,mustafa_nafiz_irmak
filename,mustear--sarki--aksak--sen_gidersen--mustafa_nafiz_irmak.txt
note_count,215
unique_note_count,12
minimum_koma53,-1
maximum_koma53,358
mean_koma53,318.7674418604651
median_koma53,335.0
std_koma53,71.48800213345466
koma53_range,359
total_unit_duration,21.875
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10174418604651163
median_unit_duration,0.0625
std_unit_duration,0.0643560879814548
most_common_note,D5
most_common_note_count,51
