Variable,Value
makam,nihavent
form,sarki
usul,duyek
title,aglamakla
composer,sadi_hosses
filename,nihavent--sarki--duyek--aglamakla--sadi_hosses.txt
note_count,356
unique_note_count,13
minimum_koma53,-1
maximum_koma53,380
mean_koma53,302.5758426966292
median_koma53,327.0
std_koma53,98.9681546768097
koma53_range,381
total_unit_duration,43.125
minimum_unit_duration,0.03125
maximum_unit_duration,1.0
mean_unit_duration,0.1211376404494382
median_unit_duration,0.0625
std_unit_duration,0.1324845713113176
most_common_note,D5
most_common_note_count,66
