Variable,Value
makam,hicaz
form,fantezi
usul,duyek
title,sev_beni
composer,olkan_tezcan
filename,hicaz--fantezi--duyek--sev_beni--olkan_tezcan.txt
note_count,339
unique_note_count,13
minimum_koma53,-1
maximum_koma53,375
mean_koma53,302.25368731563424
median_koma53,327.0
std_koma53,91.23044789946744
koma53_range,376
total_unit_duration,49.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.14491150442477876
median_unit_duration,0.125
std_unit_duration,0.10683428583825628
most_common_note,B4b4
most_common_note_count,44
