Variable,Value
makam,hicaz_zirgule
form,sarki
usul,semai
title,evimizin_diregisin
composer,danyal_manti
filename,hicaz_zirgule--sarki--semai--evimizin_diregisin--danyal_manti.txt
note_count,123
unique_note_count,10
minimum_koma53,0
maximum_koma53,349
mean_koma53,320.3252032520325
median_koma53,327.0
std_koma53,33.31875264205256
koma53_range,349
total_unit_duration,42.25
minimum_unit_duration,0.125
maximum_unit_duration,0.75
mean_unit_duration,0.3434959349593496
median_unit_duration,0.25
std_unit_duration,0.2144817762897099
most_common_note,D5
most_common_note_count,26
