Variable,Value
makam,nihavent
form,sarki
usul,sofyan
title,kanimda_kivilcim
composer,osman_babuscu
filename,nihavent--sarki--sofyan--kanimda_kivilcim--osman_babuscu.txt
note_count,735
unique_note_count,18
minimum_koma53,-1
maximum_koma53,362
mean_koma53,295.69795918367345
median_koma53,318.0
std_koma53,92.50024631338275
koma53_range,363
total_unit_duration,150.5
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,1.0
mean_unit_duration,0.20476190476190476
median_unit_duration,0.125
std_unit_duration,0.14424413059050017
most_common_note,D5
most_common_note_count,137
