Variable,Value
makam,huseyni
form,ilahi
usul,turkdarbi
title,ey_dil
composer,ali_ufki
filename,huseyni--ilahi--turkdarbi--ey_dil--ali_ufki.txt
note_count,87
unique_note_count,10
minimum_koma53,-1
maximum_koma53,365
mean_koma53,305.5402298850575
median_koma53,336.0
std_koma53,92.50692049507118
koma53_range,366
total_unit_duration,40.75
minimum_unit_duration,0.125
maximum_unit_duration,3.5
mean_unit_duration,0.46839080459770116
median_unit_duration,0.25
std_unit_duration,0.6817860838272574
most_common_note,E5
most_common_note_count,18
