Variable,Value
makam,segah
form,rumeliturkusu
usul,raksaksagi
title,sana_da
composer,rumeli
filename,segah--rumeliturkusu--raksaksagi--sana_da--rumeli.txt
note_count,677
unique_note_count,11
minimum_koma53,-1
maximum_koma53,371
mean_koma53,336.00590841949776
median_koma53,344.0
std_koma53,31.765598050041618
koma53_range,372
total_unit_duration,76.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.11318316100443132
median_unit_duration,0.125
std_unit_duration,0.06267537864911418
most_common_note,F5#4
most_common_note_count,190
