Variable,Value
makam,huzzam
form,sarki
usul,aksak
title,sevdigin_dunyalar
composer,munir_nurettin_selcuk
filename,huzzam--sarki--aksak--sevdigin_dunyalar--munir_nurettin_selcuk.txt
note_count,339
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,314.2654867256637
median_koma53,333.0
std_koma53,80.61358824691692
koma53_range,372
total_unit_duration,54.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.1596607669616519
median_unit_duration,0.125
std_unit_duration,0.08611947267928409
most_common_note,D5
most_common_note_count,57
