Variable,Value
makam,gerdaniye
form,turku
usul,kapali_curcuna
title,daglar_basi
composer,kerkuk
filename,gerdaniye--turku--kapali_curcuna--daglar_basi--kerkuk.txt
note_count,580
unique_note_count,9
minimum_koma53,-1
maximum_koma53,358
mean_koma53,314.81206896551726
median_koma53,327.0
std_koma53,73.68624278437221
koma53_range,359
total_unit_duration,110.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.18987068965517243
median_unit_duration,0.125
std_unit_duration,0.08642651696931655
most_common_note,D5
most_common_note_count,119
