Variable,Value
makam,segah
form,yuruksemai
usul,yuruksemai
title,tuti_i_mucize
composer,itri
filename,segah--yuruksemai--yuruksemai--tuti_i_mucize--itri.txt
note_count,388
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,305.74484536082474
median_koma53,318.0
std_koma53,72.57756680500661
koma53_range,359
total_unit_duration,96.75
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.24935567010309279
median_unit_duration,0.25
std_unit_duration,0.16261917845970372
most_common_note,D5
most_common_note_count,87
