Variable,Value
makam,huzzam
form,sarki
usul,devrihindi
title,umidim_kalmadi
composer,medeni_aziz_efendi
filename,huzzam--sarki--devrihindi--umidim_kalmadi--medeni_aziz_efendi.txt
note_count,340
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,327.5705882352941
median_koma53,333.0
std_koma53,46.715207768146556
koma53_range,372
total_unit_duration,28.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.08308823529411764
median_unit_duration,0.0625
std_unit_duration,0.05801633893910642
most_common_note,D5
most_common_note_count,60
