Variable,Value
makam,acemkurdi
form,sarki
usul,senginsemai
title,askin_ile
composer,sadi_hosses
filename,acemkurdi--sarki--senginsemai--askin_ile--sadi_hosses.txt
note_count,321
unique_note_count,11
minimum_koma53,-1
maximum_koma53,371
mean_koma53,327.2274143302181
median_koma53,336.0
std_koma53,55.357824615007395
koma53_range,372
total_unit_duration,60.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.18769470404984423
median_unit_duration,0.125
std_unit_duration,0.11515583754105534
most_common_note,F5
most_common_note_count,57
