Variable,Value
makam,cargah
form,turku
usul,raksaksagi
title,kayanin_bedenleri
composer,beypazari
filename,cargah--turku--raksaksagi--kayanin_bedenleri--beypazari.txt
note_count,251
unique_note_count,6
minimum_koma53,-1
maximum_koma53,349
mean_koma53,281.1792828685259
median_koma53,327.0
std_koma53,114.13418300002705
koma53_range,350
total_unit_duration,38.375
minimum_unit_duration,0.125
maximum_unit_duration,0.25
mean_unit_duration,0.15288844621513945
median_unit_duration,0.125
std_unit_duration,0.05214521556169938
most_common_note,D5
most_common_note_count,60
