Variable,Value
makam,maveraunnehr
form,kupe
usul,devrirevan
title,alem-i
composer,ahmet_avni_konuk
filename,maveraunnehr--kupe--devrirevan--alem-i--ahmet_avni_konuk.txt
note_count,128
unique_note_count,12
minimum_koma53,-1
maximum_koma53,349
mean_koma53,305.5703125
median_koma53,318.0
std_koma53,63.661343614219426
koma53_range,350
total_unit_duration,14.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.109375
median_unit_duration,0.125
std_unit_duration,0.06562089882198144
most_common_note,D5
most_common_note_count,28
