Variable,Value
makam,segah
form,sarki
usul,aksak
title,bulbul_yetisir
composer,haci_arif_bey
filename,segah--sarki--aksak--bulbul_yetisir--haci_arif_bey.txt
note_count,447
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,332.39821029082776
median_koma53,335.0
std_koma53,33.01756288209606
koma53_range,381
total_unit_duration,43.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.09619686800894854
median_unit_duration,0.0625
std_unit_duration,0.061444626272701475
most_common_note,D5
most_common_note_count,67
