Variable,Value
makam,huseyni
form,beste
usul,agircenber
title,cemalin_ates-i
composer,zaharya
filename,huseyni--beste--agircenber--cemalin_ates-i--zaharya.txt
note_count,782
unique_note_count,21
minimum_koma53,-1
maximum_koma53,371
mean_koma53,310.9923273657289
median_koma53,327.0
std_koma53,73.80298681591628
koma53_range,372
total_unit_duration,144.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.18494245524296676
median_unit_duration,0.125
std_unit_duration,0.11574860673982171
most_common_note,D5
most_common_note_count,174
