Variable,Value
makam,rast
form,kar
usul,duyek
title,numune_ist
composer,abdulkadir_meragi
filename,rast--kar--duyek--numune_ist--abdulkadir_meragi.txt
note_count,161
unique_note_count,11
minimum_koma53,-1
maximum_koma53,344
mean_koma53,288.11801242236027
median_koma53,305.0
std_koma53,67.86828962059413
koma53_range,345
total_unit_duration,20.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.125
median_unit_duration,0.125
std_unit_duration,0.09204172796889463
most_common_note,A4
most_common_note_count,37
