Variable,Value
makam,hicaz_humayun
form,pesrev
usul,devrikebir
title,
composer,musahib_ahmed_aga
filename,hicaz_humayun--pesrev--devrikebir----musahib_ahmed_aga.txt
note_count,1201
unique_note_count,31
minimum_koma53,-1
maximum_koma53,380
mean_koma53,308.5070774354704
median_koma53,322.0
std_koma53,71.64385406207685
koma53_range,381
total_unit_duration,322.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.268526228143214
median_unit_duration,0.25
std_unit_duration,0.14819305096116317
most_common_note,C5#4
most_common_note_count,167
