Variable,Value
makam,hicaz
form,medhal
usul,sofyan
title,
composer,ali_rifat_cagatay
filename,hicaz--medhal--sofyan----ali_rifat_cagatay.txt
note_count,288
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,319.18055555555554
median_koma53,327.0
std_koma53,63.61942078277339
koma53_range,381
total_unit_duration,47.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.16319444444444445
median_unit_duration,0.08333333333333333
std_unit_duration,0.1416299399001251
most_common_note,A4
most_common_note_count,41
