Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,gidelim_goksuya
composer,lavtaci_hristo
filename,kurdilihicazkar--sarki--aksak--gidelim_goksuya--lavtaci_hristo.txt
note_count,554
unique_note_count,20
minimum_koma53,-1
maximum_koma53,371
mean_koma53,327.9043321299639
median_koma53,332.0
std_koma53,48.0143877171554
koma53_range,372
total_unit_duration,71.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.1292870036101083
median_unit_duration,0.125
std_unit_duration,0.09280884968273324
most_common_note,G5
most_common_note_count,96
