Variable,Value
makam,segah
form,turku
usul,aksak
title,cemberim_de
composer,biga
filename,segah--turku--aksak--cemberim_de--biga.txt
note_count,397
unique_note_count,6
minimum_koma53,-1
maximum_koma53,349
mean_koma53,320.5944584382872
median_koma53,335.0
std_koma53,69.09084394251016
koma53_range,350
total_unit_duration,56.375
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.14200251889168766
median_unit_duration,0.125
std_unit_duration,0.12526091957764457
most_common_note,F5#4
most_common_note_count,88
