Variable,Value
makam,ruhnevaz
form,nakis
usul,mevlevidevrirevani
title,ruhnevaz_bir
composer,MAVI6284
filename,ruhnevaz--nakis--mevlevidevrirevani--ruhnevaz_bir--MAVI6284.txt
note_count,375
unique_note_count,14
minimum_koma53,278
maximum_koma53,367
mean_koma53,318.1546666666667
median_koma53,318.0
std_koma53,22.312140848280595
koma53_range,89
total_unit_duration,40.27083333333333
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.10738888888888888
median_unit_duration,0.0625
std_unit_duration,0.06832388789189829
most_common_note,E5
most_common_note_count,54
