Variable,Value
makam,huseyni
form,beste
usul,hafif
title,cektim_el
composer,hafiz_post
filename,huseyni--beste--hafif--cektim_el--hafiz_post.txt
note_count,519
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,317.7225433526012
median_koma53,336.0
std_koma53,73.17786611586706
koma53_range,372
total_unit_duration,95.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.875
mean_unit_duration,0.18400770712909442
median_unit_duration,0.125
std_unit_duration,0.12161746922541337
most_common_note,E5
most_common_note_count,105
