Variable,Value
makam,huseyni
form,sarki
usul,agiraksak
title,firkat-i_canan
composer,civan_aga
filename,huseyni--sarki--agiraksak--firkat-i_canan--civan_aga.txt
note_count,412
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,324.2985436893204
median_koma53,336.0
std_koma53,51.75053108384853
koma53_range,372
total_unit_duration,71.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.17445388349514562
median_unit_duration,0.125
std_unit_duration,0.11107199528113895
most_common_note,E5
most_common_note_count,76
