Variable,Value
makam,karcigar
form,turku
usul,oynak
title,sahan_sahan
composer,afyon
filename,karcigar--turku--oynak--sahan_sahan--afyon.txt
note_count,153
unique_note_count,7
minimum_koma53,0
maximum_koma53,343
mean_koma53,318.3529411764706
median_koma53,318.0
std_koma53,27.85712386168395
koma53_range,343
total_unit_duration,12.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08169934640522876
median_unit_duration,0.0625
std_unit_duration,0.05473144181596365
most_common_note,D5
most_common_note_count,45
