Variable,Value
makam,neva
form,sarki
usul,yuruksemai_ii
title,yine_baglandi
composer,zekai_dede
filename,neva--sarki--yuruksemai_ii--yine_baglandi--zekai_dede.txt
note_count,675
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,314.62814814814817
median_koma53,327.0
std_koma53,75.21004874367186
koma53_range,372
total_unit_duration,90.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.1335185185185185
median_unit_duration,0.125
std_unit_duration,0.05972418701097932
most_common_note,D5
most_common_note_count,166
