Variable,Value
makam,huzzam
form,sarki
usul,duyek
title,su_gogsum
composer,cevdet_cagla
filename,huzzam--sarki--duyek--su_gogsum--cevdet_cagla.txt
note_count,601
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,328.4126455906822
median_koma53,333.0
std_koma53,49.38342609778964
koma53_range,372
total_unit_duration,69.125
minimum_unit_duration,0.03125
maximum_unit_duration,1.0
mean_unit_duration,0.11501663893510815
median_unit_duration,0.0625
std_unit_duration,0.09513441550958876
most_common_note,E5b4
most_common_note_count,110
