Variable,Value
makam,huseyni
form,turku
usul,sofyan
title,ciktim_belen
composer,mugla
filename,huseyni--turku--sofyan--ciktim_belen--mugla.txt
note_count,671
unique_note_count,8
minimum_koma53,-1
maximum_koma53,336
mean_koma53,301.2757078986587
median_koma53,318.0
std_koma53,69.7769152481705
koma53_range,337
total_unit_duration,44.25
minimum_unit_duration,0.015625
maximum_unit_duration,0.25
mean_unit_duration,0.06594634873323398
median_unit_duration,0.0625
std_unit_duration,0.04079576349007217
most_common_note,C5
most_common_note_count,126
