Variable,Value
makam,saba
form,sarki
usul,duyek
title,gule_sorma
composer,erol_sayan
filename,saba--sarki--duyek--gule_sorma--erol_sayan.txt
note_count,735
unique_note_count,10
minimum_koma53,-1
maximum_koma53,366
mean_koma53,297.2272108843537
median_koma53,318.0
std_koma53,89.34736925099695
koma53_range,367
total_unit_duration,76.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.10357142857142858
median_unit_duration,0.0625
std_unit_duration,0.06366422476545501
most_common_note,C5
most_common_note_count,172
