Variable,Value
makam,rast
form,turku
usul,nimsofyan
title,ibrisim_ormuyorlar
composer,
filename,rast--turku--nimsofyan--ibrisim_ormuyorlar--.txt
note_count,549
unique_note_count,8
minimum_koma53,-1
maximum_koma53,327
mean_koma53,299.1657559198543
median_koma53,305.0
std_koma53,51.41593514900693
koma53_range,328
total_unit_duration,52.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.09517304189435337
median_unit_duration,0.0625
std_unit_duration,0.06357231299837666
most_common_note,A4
most_common_note_count,160
