Variable,Value
makam,acemkurdi
form,sarki
usul,kapali_curcuna
title,yukselen_nagmenle
composer,muzaffer_ilkar
filename,acemkurdi--sarki--kapali_curcuna--yukselen_nagmenle--muzaffer_ilkar.txt
note_count,345
unique_note_count,13
minimum_koma53,-1
maximum_koma53,362
mean_koma53,297.4405797101449
median_koma53,327.0
std_koma53,98.25839558016679
koma53_range,363
total_unit_duration,65.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.188768115942029
median_unit_duration,0.125
std_unit_duration,0.10412863731154179
most_common_note,D5
most_common_note_count,58
