Variable,Value
makam,ferahnakasiran
form,ilahi
usul,bektasiraksievferi
title,buralarda_cok
composer,fethi_karamahmutoglu
filename,ferahnakasiran--ilahi--bektasiraksievferi--buralarda_cok--fethi_karamahmutoglu.txt
note_count,107
unique_note_count,13
minimum_koma53,0
maximum_koma53,358
mean_koma53,312.6542056074766
median_koma53,314.0
std_koma53,36.42363497752791
koma53_range,358
total_unit_duration,16.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.15070093457943926
median_unit_duration,0.125
std_unit_duration,0.057560257999813666
most_common_note,B4
most_common_note_count,16
