Variable,Value
makam,huseyni
form,turku
usul,sofyan
title,hey_onbesli
composer,tokat
filename,huseyni--turku--sofyan--hey_onbesli--tokat.txt
note_count,427
unique_note_count,8
minimum_koma53,-1
maximum_koma53,349
mean_koma53,305.615925058548
median_koma53,312.0
std_koma53,59.79163765603528
koma53_range,350
total_unit_duration,40.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.0942622950819672
median_unit_duration,0.0625
std_unit_duration,0.051453466441093554
most_common_note,A4
most_common_note_count,130
