Variable,Value
makam,revnaknuma
form,kupe
usul,evfer
title,ol
composer,ahmet_avni_konuk
filename,revnaknuma--kupe--evfer--ol--ahmet_avni_konuk.txt
note_count,101
unique_note_count,12
minimum_koma53,-1
maximum_koma53,349
mean_koma53,278.7821782178218
median_koma53,318.0
std_koma53,108.78056848172803
koma53_range,350
total_unit_duration,18.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1782178217821782
median_unit_duration,0.125
std_unit_duration,0.1105335563492278
most_common_note,D5
most_common_note_count,25
