Variable,Value
makam,suzinak
form,sarki
usul,curcuna
title,sevdim_seveli
composer,zeki_arif_ataergin
filename,suzinak--sarki--curcuna--sevdim_seveli--zeki_arif_ataergin.txt
note_count,418
unique_note_count,20
minimum_koma53,-1
maximum_koma53,380
mean_koma53,325.5430622009569
median_koma53,327.0
std_koma53,33.27084279859012
koma53_range,381
total_unit_duration,70.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.16776315789473684
median_unit_duration,0.125
std_unit_duration,0.1222078668341072
most_common_note,D5
most_common_note_count,81
