Variable,Value
makam,hicazkar
form,sarki
usul,duyek
title,ciceklerin_guluyor
composer,sadettin_kaynak
filename,hicazkar--sarki--duyek--ciceklerin_guluyor--sadettin_kaynak.txt
note_count,818
unique_note_count,17
minimum_koma53,-1
maximum_koma53,371
mean_koma53,301.380195599022
median_koma53,332.0
std_koma53,96.98755588494083
koma53_range,372
total_unit_duration,101.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.1242359413202934
median_unit_duration,0.125
std_unit_duration,0.0919380110418266
most_common_note,G5
most_common_note_count,121
