Variable,Value
makam,huzzam
form,sarki
usul,sofyan
title,solgun_durma
composer,munir_nurettin_selcuk
filename,huzzam--sarki--sofyan--solgun_durma--munir_nurettin_selcuk.txt
note_count,647
unique_note_count,17
minimum_koma53,-1
maximum_koma53,386
mean_koma53,331.04945904173104
median_koma53,333.0
std_koma53,45.798292742502575
koma53_range,387
total_unit_duration,65.25
minimum_unit_duration,0.03125
maximum_unit_duration,1.875
mean_unit_duration,0.1008500772797527
median_unit_duration,0.0625
std_unit_duration,0.1277489031203244
most_common_note,D5
most_common_note_count,113
