Variable,Value
makam,huzzam
form,sarki
usul,sofyan
title,sen_olmasaydin
composer,yesari_asim_arsoy
filename,huzzam--sarki--sofyan--sen_olmasaydin--yesari_asim_arsoy.txt
note_count,313
unique_note_count,14
minimum_koma53,0
maximum_koma53,388
mean_koma53,346.5111821086262
median_koma53,349.0
std_koma53,26.45885841570348
koma53_range,388
total_unit_duration,58.25
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,1.0
mean_unit_duration,0.18610223642172524
median_unit_duration,0.08333333333333333
std_unit_duration,0.23448208336714355
most_common_note,F5#4
most_common_note_count,62
