Variable,Value
makam,beyati
form,beste
usul,devrikebir
title,uri_uri
composer,mose_cordova
filename,beyati--beste--devrikebir--uri_uri--mose_cordova.txt
note_count,296
unique_note_count,13
minimum_koma53,-1
maximum_koma53,380
mean_koma53,327.89864864864865
median_koma53,327.0
std_koma53,42.1992432842211
koma53_range,381
total_unit_duration,42.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.14189189189189189
median_unit_duration,0.125
std_unit_duration,0.10523747222902294
most_common_note,D5
most_common_note_count,63
