Variable,Value
makam,rast
form,nefes
usul,bektasidevrirevani
title,al_dokeyim
composer,
filename,rast--nefes--bektasidevrirevani--al_dokeyim--.txt
note_count,54
unique_note_count,7
minimum_koma53,0
maximum_koma53,327
mean_koma53,301.0925925925926
median_koma53,305.0
std_koma53,42.92084356136966
koma53_range,327
total_unit_duration,9.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.18287037037037038
median_unit_duration,0.125
std_unit_duration,0.12372692028670972
most_common_note,G4
most_common_note_count,14
