Variable,Value
makam,sultaniyegah
form,sarki
usul,duyek
title,kacinci_fasl-i
composer,cevdet_cagla
filename,sultaniyegah--sarki--duyek--kacinci_fasl-i--cevdet_cagla.txt
note_count,450
unique_note_count,18
minimum_koma53,-1
maximum_koma53,362
mean_koma53,314.24888888888887
median_koma53,322.0
std_koma53,38.19444229106201
koma53_range,363
total_unit_duration,47.25
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.5
mean_unit_duration,0.105
median_unit_duration,0.0625
std_unit_duration,0.0661683304793625
most_common_note,D5
most_common_note_count,85
