Variable,Value
makam,karcigar
form,turku
usul,nimsofyan
title,ahu_gozlerini
composer,kirsehir
filename,karcigar--turku--nimsofyan--ahu_gozlerini--kirsehir.txt
note_count,390
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,302.96666666666664
median_koma53,318.0
std_koma53,85.02965710757657
koma53_range,381
total_unit_duration,40.5
minimum_unit_duration,0.03125
maximum_unit_duration,1.0
mean_unit_duration,0.10384615384615385
median_unit_duration,0.0625
std_unit_duration,0.13475448511148952
most_common_note,C5
most_common_note_count,67
