Variable,Value
makam,acemkurdi
form,sarki
usul,devrihindi
title,bir_vefasiz
composer,selanikli_ahmed_bey
filename,acemkurdi--sarki--devrihindi--bir_vefasiz--selanikli_ahmed_bey.txt
note_count,370
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,329.35135135135135
median_koma53,336.0
std_koma53,34.976969748722475
koma53_range,372
total_unit_duration,56.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.15202702702702703
median_unit_duration,0.125
std_unit_duration,0.0889937433180805
most_common_note,F5
most_common_note_count,54
