Variable,Value
makam,segah
form,sarki
usul,kapali_curcuna
title,hasta_kalbimde
composer,kaptanzade_ali_riza_bey
filename,segah--sarki--kapali_curcuna--hasta_kalbimde--kaptanzade_ali_riza_bey.txt
note_count,405
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,301.49876543209876
median_koma53,327.0
std_koma53,94.27344955262473
koma53_range,372
total_unit_duration,90.125
minimum_unit_duration,0.125
maximum_unit_duration,1.25
mean_unit_duration,0.22253086419753088
median_unit_duration,0.125
std_unit_duration,0.22658288575993737
most_common_note,D5
most_common_note_count,75
