Variable,Value
makam,hisarbuselik
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,hisarbuselik--seyir--sofyan--1--sefik_gurmeric.txt
note_count,105
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,310.247619047619
median_koma53,336.0
std_koma53,91.53023680229528
koma53_range,372
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1523809523809524
median_unit_duration,0.125
std_unit_duration,0.09992628349788474
most_common_note,E5
most_common_note_count,17
