Variable,Value
makam,arazbar
form,seyir
usul,semai
title,1
composer,rauf_yekta
filename,arazbar--seyir--semai--1--rauf_yekta.txt
note_count,75
unique_note_count,10
minimum_koma53,-1
maximum_koma53,371
mean_koma53,325.62666666666667
median_koma53,340.0
std_koma53,68.66719058664818
koma53_range,372
total_unit_duration,24.0
minimum_unit_duration,0.25
maximum_unit_duration,0.5
mean_unit_duration,0.32
median_unit_duration,0.25
std_unit_duration,0.1130056205251326
most_common_note,G5
most_common_note_count,18
