Variable,Value
makam,mahur
form,mars
usul,sofyan
title,gafil_ne
composer,muallim_ismail_hakki_bey
filename,mahur--mars--sofyan--gafil_ne--muallim_ismail_hakki_bey.txt
note_count,776
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,328.41494845360825
median_koma53,327.0
std_koma53,40.39786622595608
koma53_range,372
total_unit_duration,103.375
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.133215206185567
median_unit_duration,0.125
std_unit_duration,0.08527093866832232
most_common_note,D5
most_common_note_count,131
