Variable,Value
makam,karcigar
form,sarki
usul,yuruksemai
title,bir_suh
composer,selahattin_icli
filename,karcigar--sarki--yuruksemai--bir_suh--selahattin_icli.txt
note_count,308
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,332.9805194805195
median_koma53,333.0
std_koma53,31.665386270771176
koma53_range,381
total_unit_duration,47.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.1534090909090909
median_unit_duration,0.125
std_unit_duration,0.13252798185937223
most_common_note,D5
most_common_note_count,62
