Variable,Value
makam,nihavent
form,mars
usul,sofyan
title,istiklal_marsi
composer,zeki_ungor
filename,nihavent--mars--sofyan--istiklal_marsi--zeki_ungor.txt
note_count,132
unique_note_count,15
minimum_koma53,-1
maximum_koma53,349
mean_koma53,306.0
median_koma53,309.0
std_koma53,33.178214134123785
koma53_range,350
total_unit_duration,26.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.19696969696969696
median_unit_duration,0.1875
std_unit_duration,0.16916001606172826
most_common_note,D5
most_common_note_count,20
